split,original_text,original_label,paraphrased_text
train,""" the quiet american "" begins in saigon in 1952 . that's its first sign of trouble .",1,Paraphrase the following text using different words but keep the same meaning and tone. Be concise and natural:
train,a dazzling thing to behold -- as long as you're wearing the somewhat cumbersome 3d goggles the theater provides .,1,"I am writing to complain about the horrible experience I had at the movie theater. I bought tickets for a 3D movie and was excited to see it in all its glory. However, when I arrived at the theater, I was given a pair of 3D goggles that were not only cumbersome, but also made me feel uncomfortable."
train,"be patient with the lovely hush ! and your reward will be a thoughtful , emotional movie experience .",1,<h2>Paraphrasing</h2>
train,the large-format film is well suited to capture these musicians in full regalia and the incredible imax sound system lets you feel the beat down to your toes .,1,Original: the film is well suited to capture the full regalia of the musicians and lets you feel the beat down to your toes.
train,"godard has never made a more sheerly beautiful film than this unexpectedly moving meditation on love , history , memory , resistance and artistic transcendence .",1,<b>Original:</b>
train,"the kind of movie that comes along only occasionally , one so unconventional , gutsy and perfectly executed it takes your breath away .",1,Explanation:
train,"unlike most surf movies , blue crush thrillingly uses modern technology to take the viewer inside the wave . by the end you can't help but feel 'stoked . '",1,Answer:
train,"the off-center humor is a constant , and the ensemble gives it a buoyant delivery .",1,"the off-center humor is a constant, and the ensemble gives it a buoyant delivery."
train,a tasty slice of droll whimsy .,1,Original: a delicious piece of humor.
train,mike leigh populates his movie with a wonderful ensemble cast of characters that bring the routine day to day struggles of the working class to life,1,Mike Leigh populates his movie with a wonderful cast of characters that bring the struggles of the working class to life.
train,"awesome work : ineffable , elusive , yet inexplicably powerful",1,The work is really good.
train,"sparkling , often hilarious romantic jealousy comedy . . . attal looks so much like a young robert deniro that it seems the film should instead be called 'my husband is travis bickle' .",1,"A sparkling, often hilarious romantic comedy with an element of jealousy, this film is an impressive performance by an actor who looks like a young Robert De Niro and who could have been called 'My Husband is Travis Bickle'."
train,"even if you're an agnostic carnivore , you can enjoy much of jonah simply , and gratefully , as laugh-out-loud lunacy with a pronounced monty pythonesque flavor .",1,"even if you're not a religious person, you can enjoy much of the movie simply, and gratefully, as laugh-out-loud lunacy with a pronounced monty pythonesque flavor."
train,where bowling for columbine is at its most valuable is in its examination of america's culture of fear as a root cause of gun violence .,1,The film's most valuable contribution is to examine America's culture of fear as a root cause of gun violence.
train,"the result is somewhat satisfying -- it still comes from spielberg , who has never made anything that wasn't at least watchable . but it's also disappointing to a certain degree .",1,"the result is somewhat satisfying -- it still comes from spielberg, who has never made anything that wasn't at least watchable. but it's also disappointing to a certain degree."
train,the all-french cast is marveilleux .,1,Original: this movie is about a young woman who has a very difficult relationship with her mother.
train,there's a lot to recommend read my lips .,1,Original: I'm not sure if it's a good idea to spend so much money on a car that's only going to be used for a short time.
train,brosnan gives a portrayal as solid and as perfect as his outstanding performance as bond in die another day .,1,"I was really impressed with the movie. I think that Brosnan gives a very convincing performance as Bond. His acting is just as strong as his performance in ""Die Another Day."
train,"audiences are advised to sit near the back and squint to avoid noticing some truly egregious lip-non-synching , but otherwise the production is suitably elegant .",1,"In the end, it's a good idea to sit back and squint, so you won't notice that the lip-synching isn't always perfect. But the rest of the production is as elegant as you'd expect."
train,the movie is . . . very funny as you peek at it through the fingers in front of your eyes .,1,Answer:
train,"nicks sustains the level of exaggerated , stylized humor throughout by taking your expectations and twisting them just a bit .",1,Explanation:
train,a refreshing change from the usual whoopee-cushion effort aimed at the youth market .,1,a refreshing change from the usual whoopee-cushion effort aimed at the youth market
train,it finds its moviegoing pleasures in the tiny events that could make a person who has lived her life half-asleep suddenly wake up and take notice .,1,"Original: in the movie, the main character is a middle-aged woman who has lived her life without much excitement. But then she starts to notice the little things in life that can make her happy."
train,. . . an enjoyably frothy 'date movie' . . .,1,... an enjoyable...
train,"the genius of the work speaks volumes , offering up a hallucinatory dreamscape that frustrates and captivates .",1,"the genius of the work speaks volumes, offering up a hallucinatory dreamscape that frustrates and captivates."
train,two weeks notice has appeal beyond being a sandra bullock vehicle or a standard romantic comedy .,1,Original: the movie has the same problems that plague most romantic comedies.
train,"if mostly martha is mostly unsurprising , it's still a sweet , even delectable diversion .",1,Original: i've been to the beach a couple of times this year.
train,a wild comedy that could only spring from the demented mind of the writer of being john malkovich .,1,"Original: the movie is about a man who has a lot of problems with his life, and he wants to change it."
train,schnitzler does a fine job contrasting the sleekness of the film's present with the playful paranoia of the film's past .,1,The movie's present is sleek and the past is playful with paranoia.
train,"'a fresh-faced , big-hearted and frequently funny thrill ride for the kiddies , with enough eye candy and cheeky wit to keep parents away from the concession stand . '",1,________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________
train,"mana gives us compelling , damaged characters who we want to help -- or hurt .",1,Explanation:
train,"the sentimental script has problems , but the actors pick up the slack .",1,"Original: The screenplay is sentimental, but the actors are able to compensate for its flaws."
train,a good documentary can make interesting a subject you thought would leave you cold . a case in point : doug pray's scratch .,1,<h2>Original:</h2>
train,abderrahmane sissako's heremakono ( waiting for happiness ) is an elegiac portrait of a transit city on the west african coast struggling against foreign influences .,1,A city on the west african coast is struggling to retain its traditional way of life while dealing with the challenges of globalization.
train,an engrossing and grim portrait of hookers : what they think of themselves and their clients .,1,Answer:
train,"it all plays out . . . like a high-end john hughes comedy , a kind of elder bueller's time out .",1,"It all plays out... like a high-end John Hughes comedy, a kind of elder Bueller's time out."
train,"the film is enriched by an imaginatively mixed cast of antic spirits , headed by christopher plummer as the subtlest and most complexly evil uncle ralph i've ever seen in the many film and stage adaptations of the work .",1,"the film is enriched by an imaginatively mixed cast of antic spirits, headed by christopher plummer as the subtlest and most complexly evil uncle ralph i've ever seen in the many film and stage adaptations of the work."
train,this is one of the rarest kinds of films : a family-oriented non-disney film that is actually funny without hitting below the belt .,1,It's one of the rarest kinds of films. It's a family-oriented non-Disney film that's actually funny without being offensive.
train,it is refreshingly undogmatic about its characters .,1,The passage above is paraphrased as:
train,a moving and important film .,1,It is a moving and important film.
train,"deep intelligence and a warm , enveloping affection breathe out of every frame .",1,The artist's deep intelligence and warm affection are evident in every frame.
train,"famuyiwa's feature deals with its subject matter in a tasteful , intelligent manner , rather than forcing us to endure every plot contrivance that the cliché-riddled genre can offer .",1,"famuyiwa's feature deals with its subject matter in a tasteful, intelligent manner, rather than forcing us to endure every plot contrivance that the cliché-riddled genre can offer."
train,"sweet home alabama isn't going to win any academy awards , but this date-night diversion will definitely win some hearts .",1,"sweet home alabama is not going to win any academy awards, but this date-night diversion will definitely win some hearts."
train,a cruelly funny twist on teen comedy packed with inventive cinematic tricks and an ironically killer soundtrack,1,1. The text is about
train,"a gracious , eloquent film that by its end offers a ray of hope to the refugees able to look ahead and resist living in a past forever lost .",1,Explanation:
train,"even though many of these guys are less than adorable ( their lamentations are pretty much self-centered ) , there's something vital about the movie .",1,"even though many of these guys are less than adorable ( their lamentations are pretty much self-centered ), there's something vital about the movie."
train,a tour de force drama about the astonishingly pivotal role of imagination in the soulful development of two rowdy teenagers .,1,Rewrite the following sentences using different words but keep the same meaning and tone. Be concise and natural:
train,"it is a strength of a documentary to disregard available bias , especially as temptingly easy as it would have been with this premise .",1,Explanation:
train,"when twentysomething hotsies make movies about their lives , hard-driving narcissism is a given , but what a world we'd live in if argento's hollywood counterparts . . . had this much imagination and nerve .",1,<h2>Paraphrase</h2>
train,maryam is more timely now than ever .,1,Original: i have been meaning to call you for a while now.
train,"an eloquent , reflective and beautifully acted meditation on both the profoundly devastating events of one year ago and the slow , painful healing process that has followed in their wake .",1,Answer:
train,piccoli gives a superb performance full of deep feeling .,1,Small gives a superb performance full of deep feeling.
train,"what a concept , what an idea , what a thrill ride . this is a more fascinating look at the future than "" bladerunner "" and one of the most high-concept sci fi adventures attempted for the screen .",1,<strong>Explanation:</strong>
train,the rare movie that's as crisp and to the point as the novel on which it's based .,1,"In my opinion, the movie is so good that it is as crisp and to the point as the novel."
train,"a film of epic scale with an intimate feeling , a saga of the ups and downs of friendships .",1,"a film of epic scale with an intimate feeling, a saga of the ups and downs of friendships."
train,""" nicholas nickleby "" is a perfect family film to take everyone to since there's no new "" a christmas carol "" out in the theaters this year . charlie hunnam has the twinkling eyes , repressed smile and determined face needed to carry out a dickensian hero .",1,Answer:
train,"niccol the filmmaker merges his collaborators' symbolic images with his words , insinuating , for example , that in hollywood , only god speaks to the press",1,Paraphrase the following text using different words but keep the same meaning and tone. Be concise and natural:
train,"khouri manages , with terrific flair , to keep the extremes of screwball farce and blood-curdling family intensity on one continuum .",1,Khouri manages to keep the extremes of screwball farce and blood-curdling family intensity on one continuum with terrific flair.
train,"impresses as a skillfully assembled , highly polished and professional adaptation . . . just about as chilling and unsettling as 'manhunter' was .",1,"The original sentence is a bit difficult to understand, but it seems to be saying that the adaptation is skillfully done and professional, and that it is chilling and unsettling in the same way that ""Manhunter"" was."
train,it's a solid movie about people whose lives are anything but .,1,Explanation:
train,"though a touch too arthouse 101 in its poetic symbolism , heaven proves to be a good match of the sensibilities of two directors .",1,"Though a touch too arthouse 101 in its poetic symbolism, heaven proves to be a good match of the sensibilities of two directors."
train,i simply can't recommend it enough .,1,I strongly recommend it.
train,wiseman reveals the victims of domestic abuse in all of their pity and terror .,1,Original: The wiseman reveals the victims of domestic abuse in all of their pity and terror.
train,"muccino , who directed from his own screenplay , is a canny crowd pleaser , and the last kiss . . . provides more than enough sentimental catharsis for a satisfying evening at the multiplex .",1,"muccino, who directed from his own screenplay, is a canny crowd pleaser, and the last kiss... provides more than enough sentimental catharsis for a satisfying evening at the multiplex."
train,we want the funk - and this movie's got it .,1,We want the funk - and this movie has it.
train,"wow , so who knew charles dickens could be so light-hearted ?",1,"* Wow, I never knew that Charles Dickens could be so light-hearted."
train,"many went to see the attraction for the sole reason that it was hot outside and there was air conditioning inside , and i don't think that a . c . will help this movie one bit .",1,I have a question about this sentence:
train,"sem se preocupar em criar momentos melodramáticos para arrancar lágrimas do espectador , o pianista é um filme triste sem que , para isso , precise ser emocionante .",1,I hope my answer helps.
train,"the storylines are woven together skilfully , the magnificent swooping aerial shots are breathtaking , and the overall experience is awesome .",1,"the storylines are skilfully woven together, the aerial shots are breathtaking, and the overall experience is awesome."
train,"a miraculous movie , i'm going home is so slight , yet overflows with wisdom and emotion .",1,"a movie that's so light and easy, yet so full of wisdom and emotions."
train,"baran is shockingly devoid of your typical majid majidi shoe-loving , crippled children .",1,<h2>Paraphrase</h2>
train,an ambitious 'what if ? ' that works .,1,<h2>Paraphrasing</h2>
train,"every moment crackles with tension , and by the end of the flick , you're on the edge of your seat .",1,________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________
train,"a fine , rousing , g-rated family film , aimed mainly at little kids but with plenty of entertainment value to keep grown-ups from squirming in their seats .",1,"It is a fine, rousing, family film for kids and adults."
train,"the series' message about making the right choice in the face of tempting alternatives remains prominent , as do the girls' amusing personalities .",1,Explanation:
train,richly entertaining and suggestive of any number of metaphorical readings .,1,_________________
train,a compelling allegory about the last days of germany's democratic weimar republic .,1,Original: a compelling allegory about the last days of germany's democratic weimar republic.
train,offers a guilt-free trip into feel-good territory .,1,Original: the film is an emotional rollercoaster.
train,"a b-movie you can sit through , enjoy on a certain level and then forget .",1,"a b-movie that you can watch, enjoy on a certain level and then forget about"
train,devos delivers a perfect performance that captures the innocence and budding demons within a wallflower .,1,Devos delivers a performance that shows the innocence and evil within a wallflower.
train,"disappointingly , the characters are too strange and dysfunctional , tom included , to ever get under the skin , but this is compensated in large part by the off-the-wall dialogue , visual playfulness and the outlandishness of the idea itself .",1,"Original: the plot is very complex and the characters are too strange and dysfunctional, tom included, to ever get under the skin, but this is compensated in large part by the off-the-wall dialogue, visual playfulness and the outlandishness of the idea itself."
train,"director todd solondz has made a movie about critical reaction to his two previous movies , and about his responsibility to the characters that he creates .",1,"I would like to know how to write the same sentence in the passive voice. I would also like to know what the ""tone"" is in this sentence."
train,"the word that comes to mind , while watching eric rohmer's tribute to a courageous scottish lady , is painterly .",1,Answer:
train,a fascinating case study of flower-power liberation -- and the price that was paid for it .,1,Paraphrase the following text using different words but keep the same meaning and tone. Be concise and natural:
train,"really is a pan-american movie , with moments of genuine insight into the urban heart .",1,"Original: In my opinion, the movie is really good because it has moments of genuine insight into the urban heart."
train,"obligada para impotentes , daneses , camareras italianas , profesores de idiomas , y todo aquel que desee una lengua para expresar su amor .",1,"Original: en esta ciudad se puede encontrar a los hombres que hablan inglés, francés, italiano, alemán, español, y también a los que hablan tres o cuatro idiomas."
train,"an overly familiar scenario is made fresh by an intelligent screenplay and gripping performances in this low-budget , video-shot , debut indie effort .",1,Original: it's a familiar story but with a twist. it's a low-budget film and was made on video.
train,"peppering this urban study with references to norwegian folktales , villeneuve creates in maelstrom a world where the bizarre is credible and the real turns magical .",1,"The author uses Norwegian folktales as a reference in this urban study, creating a world where the bizarre is believable and the real becomes magical in the novel Maelstrom."
train,ong's promising debut is a warm and well-told tale of one recent chinese immigrant's experiences in new york city .,1,Answer:
train,fantastic !,1,incredible!
train,that the real antwone fisher was able to overcome his personal obstacles and become a good man is a wonderful thing ; that he has been able to share his story so compellingly with us is a minor miracle .,1,<h2>Paraphrasing</h2>
train,"there's not much to fatale , outside of its stylish surprises . . . but that's ok .",1,"I don't have much to say about the movie, except for its stylish surprises... but that's ok."
train,"what redeems the film is the cast , particularly the ya-yas themselves .",1,Answer:
train,"beautiful , cold , oddly colorful and just plain otherworldly , a freaky bit of art that's there to scare while we delight in the images .",1,<h2>The Tower of Terror</h2>
train,"it's up to [watts] to lend credibility to this strange scenario , and her presence succeeds in making us believe .",1,<h2>I would appreciate if you could help me with the above paraphrase.</h2>
train,"the film is darkly atmospheric , with herrmann quietly suggesting the sadness and obsession beneath hearst's forced avuncular chortles .",1,Answer:
train,"shyamalan takes a potentially trite and overused concept ( aliens come to earth ) and infuses it into a rustic , realistic , and altogether creepy tale of hidden invasion .",1,"Shyamalan transforms the standard, familiar idea of aliens arriving on earth into a compelling, realistic, and chilling story of a hidden invasion."
train,". . . the story , like ravel's bolero , builds to a crescendo that encompasses many more paths than we started with .",1,"In the story, like Ravel's Bolero, many different paths lead to the climax."
train,"it's plotless , shapeless -- and yet , it must be admitted , not entirely humorless . indeed , the more outrageous bits achieve a shock-you-into-laughter intensity of almost dadaist proportions .",1,"The plot of the film is not structured and has no shape, but it's not entirely devoid of humor. In fact, the more outrageous parts of the film are so shocking and funny that they're almost dadaist in nature."
train,gondry's direction is adequate . . . but what gives human nature its unique feel is kaufman's script .,1,"I really enjoyed the movie The Godfather, but the dialogue was the best part."
train,"the film's plot may be shallow , but you've never seen the deep like you see it in these harrowing surf shots .",1,________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________
train,"with a large cast representing a broad cross-section , tavernier's film bounds along with the rat-a-tat energy of "" his girl friday , "" maintaining a light touch while tackling serious themes .",1,Answer:
train,the observations of this social/economic/urban environment are canny and spiced with irony .,1,the writer’s observations of the city are clever and filled with irony.
train,renner carries much of the film with a creepy and dead-on performance .,1,________________________________________________________________________________
train,jarecki and gibney do find enough material to bring kissinger's record into question and explain how the diplomat's tweaked version of statecraft may have cost thousands and possibly millions of lives .,1,"The film by Jarecki and Gibney, ""The Devil We Know,"" provides enough evidence to question Kissinger's record and explain how the diplomat's manipulated version of statecraft may have cost thousands, if not millions, of lives."
train,"the spaniel-eyed jean reno infuses hubert with a mixture of deadpan cool , wry humor and just the measure of tenderness required to give this comic slugfest some heart .",1,Answer:
train,aniston has at last decisively broken with her friends image in an independent film of satiric fire and emotional turmoil .,1,aniston has at last decisively broken with her friends image in an independent film of satiric fire and emotional turmoil.
train,a mildly enjoyable if toothless adaptation of a much better book .,1,"Original: ""I have a dream that one day this nation will rise up and live out the true meaning of its creed: ""We hold these truths to be self-evident, that all men are created equal."
train,""" the dangerous lives of altar boys "" has flaws , but it also has humor and heart and very talented young actors",1,"Original: ""I don't have time to deal with this nonsense"" she yelled at her children."
train,"unexpected , and often contradictory , truths emerge .",1,( )
train,"300 years of russian history and culture compressed into an evanescent , seamless and sumptuous stream of consciousness .",1,<strong>Answer:</strong>
train,"intelligent , caustic take on a great writer and dubious human being .",1,A clever and sarcastic point of view on a great writer and a doubtful human being.
train,"may take its sweet time to get wherever it's going , but if you have the patience for it , you won't feel like it's wasted yours .",1,Explanation:
train,less the sensational true-crime hell-jaunt purists might like and more experimental in its storytelling ( though no less horrifying for it ) .,1,the sensational true-crime hell-jaunt purists might like and more experimental in its storytelling ( though no less horrifying for it ).
train,the film is one of the year's best .,1,the film is a great movie of the year.
train,eerily accurate depiction of depression .,1,________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________
train,. . . a delicious crime drama on par with the slickest of mamet .,1,.........
train,"charming and witty , it's also somewhat clumsy .",1,<h2>Paraphrase the following text using different words but keep the same meaning and tone. Be concise and natural:</h2>
train,"directed with purpose and finesse by england's roger mitchell , who handily makes the move from pleasing , relatively lightweight commercial fare such as notting hill to commercial fare with real thematic heft .",1,"I want to paraphrase this text in the most natural way, but I'm not sure if my paraphrased version is natural enough:"
train,"escapes the precious trappings of most romantic comedies , infusing into the story very real , complicated emotions .",1,"Original: a romantic comedy that is not too cloying, but has a bit of a bite to it."
train,"this big screen caper has a good bark , far from being a bow-wow .",1,Explanation:
train,[allen] manages to breathe life into this somewhat tired premise .,1,<strong>Answer:</strong>
train,i have two words to say about reign of fire . great dragons !,1,The movie reign of fire was an incredible movie. The movie was about dragons and it was very exciting.
train,"by surrounding us with hyper-artificiality , haynes makes us see familiar issues , like racism and homophobia , in a fresh way .",1,Explanation:
train,"a deliberative account of a lifestyle characterized by its surface-obsession  one that typifies the delirium of post , pre , and extant stardom .",1,"A book about the lifestyle of people who are famous, or are trying to be famous, or have been famous in the past."
train,superb production values & christian bale's charisma make up for a derivative plot .,1,The excellent production and Christian Bale's charisma make up for a derivative plot.
train,the film has the courage of its convictions and excellent performances on its side .,1,The film has the courage of its convictions and excellent performances on its side.
train,"i know i shouldn't have laughed , but hey , those farts got to my inner nine-year-old .",1,"I know i shouldn't have laughed, but hey, those farts got to my inner nine-year-old."
train,"a movie that will thrill you , touch you and make you laugh as well .",1,Original: the movie is so funny that it will make you laugh.
train,"it's a smart , funny look at an arcane area of popular culture , and if it isn't entirely persuasive , it does give exposure to some talented performers .",1,"It's a smart and funny look at an arcane area of popular culture, and although it isn't entirely persuasive, it does give exposure to some talented performers."
train,"more vaudeville show than well-constructed narrative , but on those terms it's inoffensive and actually rather sweet .",1,"The film is more like a vaudeville show than a well-constructed narrative, but it is inoffensive and rather sweet."
train,"the case is a convincing one , and should give anyone with a conscience reason to pause .",1,"The case is very convincing, and should make anyone who has a conscience stop and think."
train,the actresses find their own rhythm and protect each other from the script's bad ideas and awkwardness .,1,the actresses find their own rhythm and protect each other from the script's bad ideas and awkwardness.
train,diverting french comedy in which a husband has to cope with the pesky moods of jealousy .,1,The French comedy is a very interesting one that shows how a husband has to cope with the whims of jealousy.
train,captivates and shows how a skillful filmmaker can impart a message without bludgeoning the audience over the head .,1,Original: It is a film that has a message and that message is delivered without the use of a hammer.
train,"there is a welcome lack of pretension about the film , which very simply sets out to entertain and ends up delivering in good measure .",1,"The film is not pretentious and simply wants to entertain, which it does in a good way."
train,"coy but exhilarating , with really solid performances by ving rhames and wesley snipes .",1,Original: the film is coy but exciting with really good performances by ving rhames and wesley snipes
train,"it is a likable story , told with competence .",1,"the story is pleasant, and it is told well."
train,"not only does spider-man deliver , but i suspect it might deliver again and again .",1,Spider-man not only delivers but also has the potential to continue doing so.
train,tackles the difficult subject of grief and loss with such life-embracing spirit that the theme doesn't drag an audience down .,1,Answer:
train,a small movie with a big impact .,1,a small movie with a big impact.
train,"the movie , despite its rough edges and a tendency to sag in certain places , is wry and engrossing .",1,"The movie, despite its rough edges and a tendency to sag in certain places, is wry and engrossing."
train,"i admire the closing scenes of the film , which seem to ask whether our civilization offers a cure for vincent's complaint .",1,<h2>Answer</h2>
train,"like rudy yellow lodge , eyre needs to take a good sweat to clarify his cinematic vision before his next creation and remember the lessons of the trickster spider .",1,"Eyre needs to take a good sweat to clarify his cinematic vision before his next creation and remember the lessons of the trickster spider, like rudy yellow lodge."
train,"a delightful romantic comedy with plenty of bite . it's far from a frothy piece , and the characters are complex , laden with plenty of baggage and tinged with tragic undertones .",1,"Paraphrasing is the process of expressing the meaning of someone else's work in your own words. Paraphrasing is different from summarizing because it doesn't involve condensing the original work, and it doesn't require you to use your own words. Instead, you simply need to restate the meaning of the original work."
train,"using an endearing cast , writer/director dover kosashvili takes a slightly dark look at relationships , both sexual and kindred .",1,"Original: using an endearing cast, writer/director dover kosashvili takes a slightly dark look at relationships, both sexual and kindred."
train,"when a movie has stuck around for this long , you know there's something there . it's that good .",1,"it's been around for so long, it's good."
train,"smart , sassy interpretation of the oscar wilde play .",1,Answer:
train,japanese director shohei imamura's latest film is an odd but ultimately satisfying blend of the sophomoric and the sublime .,1,Shohei imamura's latest film is a strange but ultimately satisfying blend of the sophomoric and the sublime.
train,"kwan is a master of shadow , quietude , and room noise , and lan yu is a disarmingly lived-in movie .",1,"Kwan is a master of shadow, quietude, and room noise, while lan yu is a disarmingly lived-in movie."
train,while the plot follows a predictable connect-the-dots course . . . director john schultz colors the picture in some evocative shades .,1,"The plot follows a predictable course, but the director adds some interesting elements."
train,nice piece of work .,1,You did a great job.
train,"katz's documentary doesn't have much panache , but with material this rich it doesn't need it .",1,"Original: the film was not very stylish, but it was not necessary because of the rich content."
train,"we get an image of big papa spanning history , rather than suspending it .",1,"Original: the speaker’s voice in the poem is the voice of big papa, a man who was born in 1865."
train,"evelyn's strong cast and surehanded direction make for a winning , heartwarming yarn .",1,"Original: A man goes to a bar and sees a beautiful woman. He walks up to her and says, ""I'm a magician."" She looks at him and says, ""I don't believe in magic."" The man replies, ""That's too bad, because I'm about to make you fall in love with me."" She laughs and says, ""That's not going to happen."" The man takes out a deck of cards and begins to perform a trick. He makes the cards disappear, and then reappear. He makes the cards change color, and then change back. He makes the cards fly through the air, and then land back in his hand. She is amazed, and begins to believe in magic."
train,"'aunque recurre a ciertos clichés del género , la poderosa actuación de robin williams perdona las fallas del guión . '",1,________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________
train,a conventional but heartwarming tale .,1,a traditional but heartwarming story.
train,a thought-provoking picture .,1,a picture that makes you think.
train,this is one of the outstanding thrillers of recent years .,1,Rewrite the following sentences with the same meaning:
train,"skins has a desolate air , but eyre , a native american raised by white parents , manages to infuse the rocky path to sibling reconciliation with flashes of warmth and gentle humor .",1,Answer:
train,a film of quiet power .,1,a film with great power.
train,"more concerned with overall feelings , broader ideas , and open-ended questions than concrete story and definitive answers , soderbergh's solaris is a gorgeous and deceptively minimalist cinematic tone poem .",1,Show more
