split,original_text,original_label,paraphrased_text
train,great over-the-top moviemaking if you're in a slap-happy mood .,1,great over-the-top moviemaking if you're in a slap-happy mood.
train,viveka seldahl and sven wollter will touch you to the core in a film you will never forget -- that you should never forget .,1,"The performances of Viveka Seldahl and Sven Wollter in this film will leave a lasting impression on you, one that you should not forget."
train,the magic ( and original running time ) of ace japanimator hayao miyazaki's spirited away survives intact in bv's re-voiced version .,1,the magic and original running time of ace japanimator hayao miyazaki's spirited away survives intact in bv's re-voiced version.
train,"from the dull , surreal ache of mortal awareness emerges a radiant character portrait .",1,"A dull, surreal ache of mortal awareness gives way to a radiant character portrait."
train,captures the raw comic energy of one of our most flamboyant female comics .,1,The film captures the raw comic energy of one of our most flamboyant female comics.
train,"it's not particularly subtle . . . however , it still manages to build to a terrifying , if obvious , conclusion .",1,"It is not especially subtle, however, it still manages to build to a terrifying, if obvious, conclusion."
train,the auteur's ear for the way fears and slights are telegraphed in the most blithe exchanges gives the film its lingering tug .,1,The director's ability to pick up on the subtle ways that fears and insults are communicated in even the most casual conversations is what makes the movie so memorable.
train,bolstered by exceptional performances and a clear-eyed take on the economics of dealing and the pathology of ghetto fabulousness .,1,the film is bolstered by exceptional performances and a clear-eyed take on the economics of dealing and the pathology of ghetto fabulousness.
train,"this enthralling documentary . . . is at once playful and haunting , an in-depth portrait of an iconoclastic artist who was fundamentally unknowable even to his closest friends .",1,"The documentary is both captivating and haunting, offering an intimate look at an enigmatic artist whose true nature remained elusive even to those closest to him."
train,some remarkable achival film about how shanghai ( of all places ) served jews who escaped the holocaust .,1,shanghai ( of all places ) served jews who escaped the holocaust.
train,"in a movie full of surprises , the biggest is that secret ballot is a comedy , both gentle and biting .",1,"a surprising comedy, secret ballot is both gentle and biting."
train,"the urban landscapes are detailed down to the signs on the kiosks , and the color palette , with lots of somber blues and pinks , is dreamy and evocative .",1,"The cityscapes are intricately depicted, with even the signs on the kiosks being rendered in great detail. The color scheme, dominated by muted blues and pinks, creates a dreamlike and evocative atmosphere."
train,a manically generous christmas vaudeville .,1,a maniacally lavish holiday variety show.
train,"tony gayton's script doesn't give us anything we haven't seen before , but director d . j . caruso's grimy visual veneer and kilmer's absorbing performance increase the gravitational pull considerably .",1,"tony gayton's script is nothing new, but director d. j. caruso's gritty visual style and kilmer's captivating performance add weight to the story."
train,a psychic journey deep into the very fabric of iranian . . . life .,1,a journey into the soul of Iran.
train,"it's a smartly directed , grown-up film of ideas .",1,this is an intelligent movie that deals with mature themes and thought-provoking concepts.
train,a true-blue delight .,1,an absolutely delightful experience.
train,"while puerile men dominate the story , the women shine .",1,"while immature men dominate the story, the women shine."
train,"unlike lots of hollywood fluff , this has layered , well-developed characters and some surprises .",1,"unlike lots of hollywood fluff, this has layered, well-developed characters and some surprises."
train,"for a film that's being advertised as a comedy , sweet home alabama isn't as funny as you'd hoped . for a film that's being advertised as a comedy , sweet home alabama isn't as funny as you'd hoped .",1,"although sweet home alabama is marketed as a comedy, it falls short in terms of humor."
train,"vera has created a provocative , absorbing drama that reveals the curse of a self-hatred instilled by rigid social mores .",1,vera has made a thought-provoking and engrossing drama that exposes the curse of a self-hatred that is caused by strict social standards.
train,a french film with a more down-home flavor .,1,a french film with a more homey taste.
train,a fun ride .,1,a fun ride.
train,"depending upon your reaction to this movie , you may never again be able to look at a red felt sharpie pen without disgust , a thrill , or the giggles .",1,"depending upon your reaction to this movie, you may never again be able to look at a red felt sharpie pen without disgust, a thrill, or the giggles."
train,"while bollywood/hollywood will undoubtedly provide its keenest pleasures to those familiar with bombay musicals , it also has plenty for those ( like me ) who aren't .",1,"While Bollywood/Hollywood is sure to please those who are familiar with Bombay musicals, it also has something for those who are not (like me)."
train,"there are times when you wish that the movie had worked a little harder to conceal its contrivances , but brown sugar turns out to be a sweet and enjoyable fantasy .",1,"there are times when you wish that the movie had worked a little harder to conceal its contrivances, but brown sugar turns out to be a sweet and enjoyable fantasy."
train,"fontaine masterfully creates a portrait of two strong men in conflict , inextricably entwined through family history , each seeing himself in the other , neither liking what he sees .",1,"fontaine expertly draws a picture of two powerful men at odds, linked by their pasts, both seeing themselves reflected in the other, yet neither pleased with what they see."
train,one fantastic ( and educational ) documentary .,1,A great and educational documentary.
train,"as janice , eileen walsh , an engaging , wide-eyed actress whose teeth are a little too big for her mouth , infuses the movie with much of its slender , glinting charm .",1,"Janice, a young actress with big eyes and a wide smile, has a lot of charm in her performance."
train,"sure , it's contrived and predictable , but its performances are so well tuned that the film comes off winningly , even though it's never as solid as you want it to be .",1,"sure, it's contrived and predictable, but its performances are so well tuned that the film comes off winningly, even though it's never as solid as you want it to be."
train,"dong shows how intolerance has the power to deform families , then tear them apart .",1,Dong demonstrates how intolerance can distort families and eventually break them apart.
train,"the chateau belongs to rudd , whose portrait of a therapy-dependent flakeball spouting french malapropisms . . . is a nonstop hoot .",1,"the chateau belongs to rudd, whose portrayal of a therapy-dependent flakeball spouting french malapropisms... is a nonstop hoot."
train,"the cast , collectively a successful example of the lovable-loser protagonist , shows deft comic timing .",1,The cast is an example of a lovable-loser protagonist with deft comic timing.
train,it trusts the story it sets out to tell .,1,The story it sets out to tell is trusted.
train,i couldn't recommend this film more .,1,This film is highly recommended.
train,"as a good old-fashioned adventure for kids , spirit : stallion of the cimarron is a winner .",1,This classic tale of a brave horse is perfect for young viewers who love an exciting story.
train,an effective portrait of a life in stasis -- of the power of inertia to arrest development in a dead-end existence .,1,"a powerful depiction of a life stuck in a rut, where the forces of inertia keep development at a standstill."
train,succeeds as a well-made evocation of a subculture .,1,It is a well-made evocation of a subculture.
train,. . . an interesting slice of history .,1,... a fascinating piece of history.
train,"me no lika da accents so good , but i thoroughly enjoyed the love story . scott baio is turning in some delightful work on indie projects .",1,"I'm not a big fan of the accents, but I really enjoyed the love story. Scott Baio is doing some great work in independent projects."
train,it's an experience in understanding a unique culture that is presented with universal appeal .,1,it's an experience in understanding a culture that is unique but presented with universal appeal.
train,what's surprising is how well it holds up in an era in which computer-generated images are the norm .,1,what's surprising is how well it holds up in an era in which computer-generated images are the norm.
train,"brings together some of the biggest names in japanese anime , with impressive results .",1,"This movie unites some of the most renowned figures from the Japanese animation industry, producing a remarkable outcome."
train,"wonder , hope and magic can never escape the heart of the boy when the right movie comes along , especially if it begins with the name of star wars",1,"wonder, hope and magic can never escape the heart of the boy when the right movie comes along, especially if it begins with the name of star wars"
train,a flick about our infantilized culture that isn't entirely infantile .,1,a film about our infantilized culture that is not entirely infantile.
train,"an exceptionally acted , quietly affecting cop drama .",1,"a very well-acted, subtly moving police drama"
train,"sensual , funny and , in the end , very touching .",1,"A sensual, humorous and touching story."
train,"angel presents events partly from the perspective of aurelie and christelle , and infuses the film with the sensibility of a particularly nightmarish fairytale .",1,"angel tells the story from both aurelie's and christelle's points of view, and gives the film a dreamlike quality."
train,"who needs mind-bending drugs when they can see this , the final part of the 'qatsi' trilogy , directed by godfrey reggio , with music by philip glass ?",1,"The third and final part of the ""Qatsi"" trilogy, directed by Godfrey Reggio and featuring music by Philip Glass, is a mind-bending film that doesn't require drugs to appreciate its effects."
train,[a] smarter and much funnier version of the old police academy flicks .,1,[a] more intelligent and amusing take on the classic police academy films.
train,"proof once again that if the filmmakers just follow the books , they can't go wrong . better effects , better acting and a hilarious kenneth branagh . an excellent sequel .",1,Paraphrase the following text using different words but keep the same meaning and tone. Be concise and natural:
train,both a grand tour through 300 hundred years of russian cultural identity and a stunning technical achievement .,1,"an awe-inspiring exploration into the rich history and heritage of russia, as well as a testament to the incredible skill and craftsmanship of its artists."
train,just how these families interact may surprise you .,1,the ways these families interact may surprise you.
train,"allen se atreve a atacar , a atacarse y nos ofrece gags que van de la sonrisa a la risa de larga duración",1,Allen's willingness to attack and be attacked in order to deliver jokes ranging from a smile to a long-lasting laugh is what sets him apart from other comedians.
train,proves that some movie formulas don't need messing with -- like the big-bug movie .,1,demonstrates that certain movie formulas don't need to be changed - such as the big-bug movie genre.
train,a surprisingly funny movie .,1,This movie is surprisingly funny.
train,"this new movie version of the alexandre dumas classic is the stuff of high romance , brought off with considerable wit .",1,"this new movie version of the alexandre dumas classic is the stuff of high romance, brought off with considerable wit."
train,"like all of egoyan's work , ararat is fiercely intelligent and uncommonly ambitious .",1,ararat is an exceptionally intelligent and highly ambitious film like all of egoyan's other works.
train,"if a big musical number like 'praise the lord , he's the god of second chances' doesn't put you off , this will be an enjoyable choice for younger kids .",1,"if a big musical number like 'praise the lord, he's the god of second chances' doesn't put you off, this will be an enjoyable choice for younger kids."
train,. . . fuses the events of her life with the imagery in her paintings so vividly that the artist's work may take on a striking new significance for anyone who sees the film .,1,... her life with the imagery in her paintings so vividly that the artist's work may take on a striking new significance for anyone who sees the film.
train,"[clooney's] debut can be accused of being a bit undisciplined , but it has a tremendous , offbeat sense of style and humor that suggests he was influenced by some of the filmmakers who have directed him , especially the coen brothers and steven soderbergh .",1,"Although Clooney's first film may be criticized for its lack of discipline, it has a unique style and humor that suggests he was inspired by some of the directors he has worked with, particularly the Coen brothers and Steven Soderbergh."
train,"although made on a shoestring and unevenly acted , conjures a lynch-like vision of the rotting underbelly of middle america .",1,"Although it was made with a small budget and the acting is uneven, the movie creates a lynch-like vision of the decaying underside of middle america."
train,a piquant meditation on the things that prevent people from reaching happiness .,1,a sharp reflection on the obstacles that keep people from achieving happiness.
train,"a timely look back at civil disobedience , anti-war movements and the power of strong voices .",1,"a timely look back at civil disobedience, anti-war movements and the power of strong voices."
train,rifkin's references are . . . impeccable throughout .,1,Rifkin's sources are thoroughly reliable and well-documented.
train,i'd be lying if i said my ribcage didn't ache by the end of kung pow .,1,"i'm not gonna lie, my ribs were hurting like hell after watching kung pow."
train,"more than their unique residences , home movie is about the people who live in them , who have carved their own comfortable niche in the world and have been kind enough to share it .",1,"more than just their unique residences, home movie is about the people who live in them, who have carved their own comfortable niche in the world and have been kind enough to share it."
train,the movie is ingenious fun . see it .,1,the movie is a smart and enjoyable experience. go watch it.
train,the combination of lightness and strictness in this instance gives italian for beginners an amiable aimlessness that keeps it from seeming predictably formulaic .,1,the interplay between levity and severity in this case lends italian for beginners a charming lack of purpose that prevents it from appearing too formulaic.
train,"una película oscura , precisa , por momentos grandiosa y casi siempre conmovedora .",1,"This is a dark, precise, sometimes grandiose, and almost always moving film."
train,the script is smart and dark - hallelujah for small favors .,1,the script is intelligent and grim - thank god for minor blessings.
train,"an intelligent , multi-layered and profoundly humanist ( not to mention gently political ) meditation on the values of knowledge , education , and the affects of cultural and geographical displacement .",1,"This is a smart, deep, and very humanistic ( and also subtly political ) reflection on the importance of knowledge, education, and how being moved around in different cultures and places can affect people."
train,"mr . polanski is in his element here : alone , abandoned , but still consoled by his art , which is more than he has ever revealed before about the source of his spiritual survival .",1,"In this film, Mr. Polanski shows us that he is alone and abandoned, but still finds comfort in his art. This is more than he has ever revealed before about how his art helps him survive spiritually."
train,"spectacular in every sense of the word , even if you don' t know an orc from a uruk-hai .",1,"A masterpiece of fantasy, even for those who are not familiar with the genre."
train,"this isn't exactly profound cinema , but it's good-natured and sometimes quite funny .",1,"This film may not be intellectually stimulating, but it is lighthearted and occasionally amusing."
train,"this is a finely written , superbly acted offbeat thriller .",1,"this is a well-written, expertly acted unusual thriller."
train,tres greek writer and star nia vardalos has crafted here a worldly-wise and very funny script .,1,The talented Greek writer and actor Nia Vardalos has created a clever and humorous screenplay that is both wise and worldly.
train,os problemas têm início a partir do momento em que saímos do cinema e começamos a pensar sobre o que acabamos de ver . É então que sinais realmente desaponta .,1,problems start when we leave the cinema and start thinking about what we just saw. It is then that signals really disappoint.
train,a tasty appetizer that leaves you wanting more .,1,"This appetizer is so delicious, you’ll want to eat another one right away!"
train,it gives devastating testimony to both people's capacity for evil and their heroic capacity for good .,1,it's a devastating testimony to both people's capacity for evil and their heroic capacity for good.
train,"the film reminds me of a vastly improved germanic version of my big fat greek wedding -- with better characters , some genuine quirkiness and at least a measure of style . the difference is that i truly enjoyed most of mostly martha while i ne",1,"the film is a vastly improved germanic version of my big fat greek wedding -- with better characters, some genuine quirkiness and at least a measure of style. the difference is that i truly enjoyed most of mostly martha while i ne"
train,morton deserves an oscar nomination .,1,morton's performance is worthy of an oscar nomination.
train,"a colorful , vibrant introduction to a universal human impulse , lushly photographed and beautifully recorded .",1,The film is a visually stunning and aurally pleasing exploration of a fundamental human desire.
train,"the screenplay never lets us forget that bourne was once an amoral assassin just like the ones who are pursuing him . . . there is never really a true "" us "" versus "" them "" .",1,"the screenplay always reminds us that bourne used to be an amoral assassin like the ones who are pursuing him... there is never a true "" us "" versus "" them ""."
train,the history is fascinating ; the action is dazzling . they just don't work in concert .,1,the historical context is interesting ; the plot is fast-paced. they just don't go together well.
train,"for those in search of something different , wendigo is a genuinely bone-chilling tale .",1,wendigo is a chilling story for those seeking something different.
train,a lovely film for the holiday season .,1,"Original: I was looking for a way to reduce my carbon footprint, but I didn't want to give up meat entirely. So I decided to try going vegetarian one day a week."
train,"it remains to be seen whether statham can move beyond the crime-land action genre , but then again , who says he has to ?",1,"whether statham can move beyond the crime-land action genre is yet to be seen, but then again, who says he has to?"
train,a hypnotic cyber hymn and a cruel story of youth culture .,1,a cyber hymn and a cruel story of youth culture.
train,it's a fairy tale that comes from a renowned indian film culture that allows americans to finally revel in its splendor .,1,"the movie, which is based on a famous indian film, allows americans to enjoy the splendor of the culture for the first time."
train,"at once subtle and visceral , the film never succumbs to the trap of the maudlin or tearful , offering instead with its unflinching gaze a measure of faith in the future .",1,"The film is both subtle and visceral, never succumbing to the trap of the maudlin or tearful. Instead, it offers a measure of faith in the future with its unflinching gaze."
train,"the performances of the children , untrained in acting , have an honesty and dignity that breaks your heart .",1,"The children's performances, despite their lack of formal training, possess a raw authenticity and poise that deeply moves the audience."
train,"despite its lavish formalism and intellectual austerity , the film manages to keep you at the edge of your seat with its shape-shifting perils , political intrigue and brushes with calamity .",1,"In spite of its opulent formality and cerebral frigidity, the movie succeeds in keeping you on the edge of your seat with its mutable dangers, political machinations and close calls with disaster."
train,"this rush to profits has created a predictably efficient piece of business notable largely for its overwhelming creepiness , for an eagerness to create images you wish you hadn't seen , which , in this day and age , is of course the point .",1,"The movie is a highly efficient piece of business that is notable for its overwhelming creepiness and eagerness to create images that you wish you hadn't seen. This is, of course, the point in this day and age."
train,"adams , with four scriptwriters , takes care with the characters , who are so believable that you feel what they feel .",1,"With the help of four scriptwriters, Adams makes sure that the characters in his story are believable and that the reader can feel what they feel."
train,"a completely spooky piece of business that gets under your skin and , some plot blips aside , stays there for the duration .",1,"A chilling tale that lingers long after the credits roll, despite a few hiccups in the story."
train,superbly photographed and staged by mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen .,1,Mendes has superbly photographed and staged a series of riveting set pieces that mainstream audiences have rarely seen.
train,"the ensemble cast turns in a collectively stellar performance , and the writing is tight and truthful , full of funny situations and honest observations .",1,"the ensemble cast's performance is collectively stellar, and the writing is tight and truthful, full of funny situations and honest observations."
train,"not quite as miraculous as its dreamworks makers would have you believe , but it more than adequately fills the eyes and stirs the emotions .",1,"not quite as miraculous as its dreamworks makers would have you believe, but it more than adequately fills the eyes and stirs the emotions."
train,a properly spooky film about the power of spirits to influence us whether we believe in them or not .,1,A frightening movie that shows how spirits can affect our lives even if we don't believe in them.
train,"the lightest , most breezy movie steven spielberg has made in more than a decade . and the positive change in tone here seems to have recharged him .",1,"Steven Spielberg's latest movie is a light and breezy affair, and it seems to have reinvigorated him as a filmmaker."
train,"like edward norton in american history x , ryan gosling ( murder by numbers ) delivers a magnetic performance .",1,Ryan Gosling’s performance in “Murder by Numbers” is as captivating as Edward Norton’s in “American History X”.
train,"this is a very funny , heartwarming film . it has fun with the quirks of family life , but it also treats the subject with fondness and respect .",1,"This is a delightful film that celebrates the joys of family life while also gently poking fun at its idiosyncrasies. It is both entertaining and touching, and will leave audiences with a warm feeling in their hearts."
train,"rarely , indeed almost never , is such high-wattage brainpower coupled with pitch-perfect acting and an exquisite , unfakable sense of cinema .",1,"It is a rare occurrence to see such a talented individual who possesses both an immense amount of brainpower and impeccable acting skills, as well as a deep understanding of the art of filmmaking."
train,the leanest and meanest of solondz's misanthropic comedies .,1,a biting satire on society's ills.
train,"a dark , quirky road movie that constantly defies expectation .",1,"a twisted, mysterious film that never ceases to amaze."
train,there are some movies that hit you from the first scene and you know it's going to be a trip . igby goes down is one of those movies .,1,Some films grab you from the start and you know you're in for a wild ride. Igby Goes Down is one of those movies.
train,"often messy and frustrating , but very pleasing at its best moments , it's very much like life itself .",1,"Messy and frustrating at times, but ultimately rewarding, this is life in a nutshell."
train,"a burst of color , music , and dance that only the most practiced curmudgeon could fail to crack a smile at .",1,"A colorful, musical, and danceful event that even the most hard-hearted person can't help but smile at."
train,"an energetic , violent movie with a momentum that never lets up .",1,"This movie is filled with energy and violence, and it moves at a breakneck pace."
train,"lasker's canny , meditative script distances sex and love , as byron and luther . . . realize they can't get no satisfaction without the latter .",1,"lasker's clever, thoughtful writing separates sex and love, as byron and luther... realize they can't find happiness without the latter."
train,it turns out to be smarter and more diabolical than you could have guessed at the beginning .,1,it turns out to be more intelligent and cunning than you could have guessed at the beginning.
train,cage makes an unusual but pleasantly haunting debut behind the camera .,1,Cage makes an unexpected but enjoyable debut as a director.
train,noyce has worked wonders with the material .,1,noyce has done a great job with the material.
train,"it's mostly a pleasure to watch . and the reason for that is a self-aware , often self-mocking , intelligence .",1,"it's mostly a pleasure to watch. and the reason for that is a self-aware, often self-mocking, intelligence."
train,the chateau is a risky venture that never quite goes where you expect and often surprises you with unexpected comedy .,1,The Chateau is an unpredictable experience that often catches you off guard with its humor.
train,"a very well-meaning movie , and it will stand in future years as an eloquent memorial to the world trade center tragedy .",1,"a very well-intentioned film, and it will be remembered in years to come as a moving tribute to the tragedy of the world trade center."
train,"there aren't many conclusive answers in the film , but there is an interesting story of pointed personalities , courage , tragedy and the little guys vs . the big guys .",1,"There are few definitive answers in the movie, but there is an intriguing narrative about strong personalities, bravery, misfortune, and the underdog against the establishment."
train,"vividly demonstrates that the director of such hollywood blockbusters as patriot games can still turn out a small , personal film with an emotional wallop .",1,"vividly demonstrates that the director of such hollywood blockbusters as patriot games can still turn out a small, personal film with an emotional wallop."
train,a four star performance from kevin kline who unfortunately works with a two star script .,1,"kevin kline gives an outstanding performance in this movie, but the script falls short of expectations."
train,dogtown & z-boys evokes the blithe rebel fantasy with the kind of insouciance embedded in the sexy demise of james dean .,1,the documentary dogtown & z-boys embodies the careless rebel fantasy with the same kind of nonchalance seen in the sexy demise of james dean.
train,"if you don't flee , you might be seduced . if you don't laugh , flee .",1,"if you don't escape, you might be charmed. if you don't giggle, flee."
train,"payne constructs a hilarious ode to middle america and middle age with this unlikely odyssey , featuring a pathetic , endearing hero who is all too human .",1,"Payne's comical homage to middle America and middle age follows an unlikely journey, featuring a pitiful, lovable protagonist who is all too human."
train,"koury frighteningly and honestly exposes one teenager's uncomfortable class resentment and , in turn , his self-inflicted retaliation .",1,"Koury frighteningly and honestly exposes one teenager's uncomfortable class resentment and, in turn, his self-inflicted retaliation."
train,the santa clause 2 proves itself a more streamlined and thought out encounter than the original could ever have hoped to be .,1,The Santa Clause 2 proves itself a more streamlined and thought out encounter than the original could ever have hoped to be.
train,"now as a former gong show addict , i'll admit it , my only complaint is that we didn't get more re-creations of all those famous moments from the show .",1,"My only complaint is that we didn't get more re-creations of all those famous moments from the show, but as a former Gong Show addict, I'll admit it."
train,succeeds where its recent predecessor miserably fails because it demands that you suffer the dreadfulness of war from both sides .,1,"While the original game failed to capture the horror of war, the sequel succeeds by forcing players to experience it from both perspectives."
train,the first bond movie in ages that isn't fake fun .,1,the first bond movie in ages that isn't fake fun.
train,"this odd , poetic road movie , spiked by jolts of pop music , pretty much takes place in morton's ever-watchful gaze -- and it's a tribute to the actress , and to her inventive director , that the journey is such a mesmerizing one .",1,"this unusual poetic road movie, interspersed with jolts of pop music, takes place almost entirely in morton's ever-watchful gaze -- and it's a tribute to the actress, and to her inventive director, that the journey is so mesmerizing."
train,"a film centering on a traditional indian wedding in contemporary new delhi may not sound like specialized fare , but mira nair's film is an absolute delight for all audiences .",1,"the movie is about an indian wedding in modern-day new delhi. it might not seem like something that only certain people would enjoy, but director mira nair's film is sure to please everyone who sees it."
train,a weird and wonderful comedy .,1,a funny and interesting comedy
train,"the movie should jolt you out of your seat a couple of times , give you a few laughs , and leave you feeling like it was worth your seven bucks , even though it does turn out to be a bit of a cheat in the end .",1,"The movie should keep you on the edge of your seat, make you laugh, and make you feel like it was worth your money, even though it does turn out to be a bit of a disappointment in the end."
train,has the capability of effecting change and inspiring hope .,1,can change the world and make people feel hopeful.
train,"a first-class , thoroughly involving b movie that effectively combines two surefire , beloved genres -- the prison flick and the fight film .",1,"This movie is a well-made, engaging B-movie that skillfully mixes two popular genres: prison movies and fighting films. It's a first-rate entertainment that will keep you on the edge of your seat."
train,labute's careful handling makes the material seem genuine rather than pandering .,1,labute's thoughtful approach makes the material feel authentic rather than exploitative.
train,"in between all the emotional seesawing , it's hard to figure the depth of these two literary figures , and even the times in which they lived . but they fascinate in their recklessness .",1,"It's difficult to determine the depth of these two literary figures and even the times in which they lived due to the constant emotional ups and downs. However, their reckless behavior is captivating."
train,"death to smoochy is often very funny , but what's even more remarkable is the integrity of devito's misanthropic vision .",1,"death to smoochy is frequently hilarious, but what's even more impressive is the integrity of devito's misanthropic vision."
train,"a beautiful , entertaining two hours . you get the idea , though , that kapur intended the film to be more than that .",1,"the movie is beautiful and entertaining, but kapur wanted it to be more than that."
train,"a wonderful , ghastly film .",1,a fantastic movie.
train,"amid the new populist comedies that underscore the importance of family tradition and familial community , one would be hard-pressed to find a movie with a bigger , fatter heart than barbershop .",1,"Among the new populist comedies that emphasize the importance of family tradition and familial community, it would be difficult to find a movie with a more sincere and generous spirit than Barbershop."
train,parris' performance is credible and remarkably mature .,1,Parris' performance is believable and astonishingly grown-up.
train,'enigma' is the kind of engaging historical drama that hollywood appears to have given up on in favor of sentimental war movies in the vein of 'we were soldiers . ',1,Enigma' is the kind of engaging historical drama that Hollywood appears to have given up on in favor of sentimental war movies in the vein of 'We Were Soldiers.
train,munch's screenplay is tenderly observant of his characters . he watches them as they float within the seas of their personalities . his scenes are short and often unexpected .,1,"Munch's screenplay is compassionate towards its characters, observing them as they drift through the waters of their personalities. The scenes are brief and often surprising."
train,it grabs you in the dark and shakes you vigorously for its duration .,1,It is a short and intense experience that leaves you feeling shaken and disoriented.
train,"leigh's daring here is that without once denying the hardscrabble lives of people on the economic fringes of margaret thatcher's ruinous legacy , he insists on the importance of those moments when people can connect and express their love for each other .",1,leigh's courage is in acknowledging the difficult lives of people on the fringes of society while also emphasizing the significance of moments of connection and love.
train,"hashiguchi vividly captures the way young japanese live now , chafing against their culture's manic mix of millennial brusqueness and undying , traditional politesse .",1,"Hashiguchi provides a vivid depiction of how young Japanese people live in the present day, struggling against the cultural mix of millennial brashness and unwavering, traditional politeness."
train,uneven but a lot of fun .,1,uneven but a lot of fun.
train,i know that i'll never listen to marvin gaye or the supremes the same way again,1,"I'll never listen to Marvin Gaye or The Supremes the same way again, knowing what I know now."
train,"the two leads , nearly perfect in their roles , bring a heart and reality that buoy the film , and at times , elevate it to a superior crime movie .",1,"The two leads, nearly perfect in their roles, bring a heart and reality that buoy the film, and at times, elevate it to a superior crime movie."
train,"not as good as the full monty , but a really strong second effort .",1,"not as good as the full monty, but a really strong second effort."
train,"whenever it threatens to get bogged down in earnest dramaturgy , a stirring visual sequence like a surge through swirling rapids or a leap from pinnacle to pinnacle rouses us . if horses could fly , this is surely what they'd look like .",1,"whenever the story begins to get bogged down in drama, a stirring visual sequence like a surge through swirling rapids or a leap from pinnacle to pinnacle rouses us. if horses could fly, this is what they'd look like."
train,"unfolds as one of the most politically audacious films of recent decades from any country , but especially from france .",1,"This movie is one of the most politically daring films of the last few decades, and especially from France."
train,this real-life hollywood fairy-tale is more engaging than the usual fantasies hollywood produces .,1,This true story from Hollywood is more captivating than the typical fantasies that Hollywood produces.
train,"the graphic carnage and re-creation of war-torn croatia is uncomfortably timely , relevant , and sickeningly real .",1,"the graphic carnage and re-creation of war-torn croatia is uncomfortably timely, relevant, and sickeningly real."
train,"left me with the visceral sensation of longing , lasting traces of charlotte's web of desire and desperation .",1,"I was left with a deep feeling of wanting, caused by the lingering effects of Charlotte's web of desire and despair."
train,the characters are more deeply thought through than in most 'right-thinking' films .,1,the characters are more developed than in most films with a moral message.
train,"crammed with incident , and bristles with passion and energy .",1,"This novel is full of action, and it is exciting and energetic."
train,"it's fun , splashy and entertainingly nasty .",1,"it's fun, splashy and entertainingly nasty."
train,"a simple tale of an unlikely friendship , but thanks to the gorgeous locales and exceptional lead performances , it has considerable charm .",1,"a simple tale of an unlikely friendship, but thanks to the gorgeous locales and exceptional lead performances, it has considerable charm."
train,"it might be 'easier' to watch on video at home , but that shouldn't stop die-hard french film connoisseurs from going out and enjoying the big-screen experience .",1,"While it may be more convenient to watch French films at home on video, true cinephiles should not let this deter them from experiencing the magic of the big screen in person."
train,"there's very little sense to what's going on here , but the makers serve up the cliches with considerable dash .",1,"there's very little sense to what's going on here, but the makers serve up the cliches with considerable dash."
train,"witty , contemplative , and sublimely beautiful .",1,"A witty, contemplative, and sublimely beautiful woman."
train,a surprisingly 'solid' achievement by director malcolm d . lee and writer john ridley .,1,a surprisingly'solid' achievement by director malcolm d. lee and writer john ridley.
train,"woven together handsomely , recalling sixties' rockumentary milestones from lonely boy to don't look back .",1,"skillfully interwoven, reminiscent of classic rock documentaries such as ""Lonely Boy"" and ""Don't Look Back."
train,"this is pure , exciting moviemaking . you won't exactly know what's happening but you'll be blissfully exhausted .",1,"This is a movie that will keep you on the edge of your seat. You might not understand everything that's going on, but it's so intense that you won't care."
train,the 1960s rebellion was misdirected : you can't fight your culture .,1,the 1960s rebellion was misguided : you can't fight your culture.
train,works because reno doesn't become smug or sanctimonious towards the audience .,1,"Reno doesn't act superior or self-righteous towards the audience, which makes the film work."
train,nettelbeck . . . has a pleasing way with a metaphor .,1,nettelbeck... has a way with metaphors.
train,a pure participatory event that malnourished intellectuals will gulp down in a frenzy .,1,a purely participatory event where malnourished intellectuals will devour in a frenzy.
train,the cast delivers without sham the raw-nerved story .,1,the cast delivers without sham the raw-nerved story.
train,"steven soderbergh's digital video experiment is a clever and cutting , quick and dirty look at modern living and movie life .",1,"steven soderbergh's digital video experiment is a smart and sharp, fast and easy look at today's life and movies."
train,"the film's highlight is definitely its screenplay , both for the rhapsodic dialogue that jumps off the page , and for the memorable character creations .",1,"The film's main attraction is undoubtedly its script, both for the lyrical dialogue that leaps off the page, and for the memorable characters it creates."
train,"it lets you brush up against the humanity of a psycho , without making him any less psycho .",1,"it allows you to interact with the humanity of a psycho, without diminishing his psycho-ness."
train,"sillier , cuter , and shorter than the first ( as best i remember ) , but still a very good time at the cinema .",1,"less serious, more attractive, and less lengthy than the first (as far as I can recall), but still an enjoyable experience at the movies."
train,the film is bright and flashy in all the right ways .,1,the film is bright and flashy in all the right ways.
train,"elegant and eloquent [meditation] on death and that most elusive of passions , love .",1,"elegant and eloquent [meditation] on death and that most elusive of passions, love."
train,cut through the layers of soap-opera emotion and you find a scathing portrayal of a powerful entity strangling the life out of the people who want to believe in it the most .,1,strip away the layers of soap-opera emotion and you uncover a scathing portrayal of a powerful entity suffocating the life out of those who want to believe in it the most.
train,filmmaker tian zhuangzhuang triumphantly returns to narrative filmmaking with a visually masterful work of quiet power .,1,Tian Zhuangzhuang returns to narrative filmmaking with a visually stunning and emotionally powerful film.
train,"it excels because , unlike so many other hollywood movies of its ilk , it offers hope .",1,"unlike many hollywood films, it provides hope."
